satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
AJISAI,2025-01-01 14:03:11.181216,2722.942137849027,4369.659448877031,5949.167358261262,-6.456200550078847,2.867283211498034,0.848512950764416,2723.0441683960685,4369.61536879609,5949.124424352539,-6.456134834290879,2.8673822223854586,0.848664589283544,0.10203054704152237,-0.04408008094105753,-0.042933908723171044,6.571578796865651e-05,9.901088742481079e-05,0.00015163851912802784,-0.02163432301191464,-0.11546772085610338,-0.01989392097413697,0.00019239476672883602,-1.6366417037882742e-06,9.87604372314293e-06
AJISAI,2025-01-01 14:08:11.181216,710.2521180779181,5059.716104375277,5982.815784999951,-6.879434977470851,1.7048763073053124,-0.6255710741470466,710.3667801461024,5059.70454024828,5982.82018914499,-6.879416007586087,1.7049914155231818,-0.6254118835067857,0.11466206818431601,-0.011564126996745472,0.004404145039188734,1.8969884763464506e-05,0.0001151082178694196,0.0001591906402609311,0.006263270869476412,-0.11402219376296599,-0.016131527346287273,0.00019679379072654849,-4.747140037432605e-06,1.4180510873678867e-05
AJISAI,2025-01-01 14:13:11.181216,-1354.3308875521557,5380.068649658252,5578.383108037206,-6.800005914437179,0.4176068320439299,-2.0541763127775994,-1354.2164361184318,5380.092372790069,5578.434182038921,-6.800021662109202,0.4177290031921075,-2.0540239349547846,0.11445143372384337,0.023723131816950627,0.05107400171527843,-1.5747672023280757e-05,0.00012217114817758556,0.0001523778228147421,0.032734286208865794,-0.12272284431575535,-0.011749098063550442,0.0001942976435176277,-2.1759952112277355e-05,1.2950278549574915e-05
AJISAI,2025-01-01 14:18:11.181216,-3319.899179394538,5307.138946571219,4765.310527329287,-6.223266633405274,-0.9009965956865926,-3.3331274478950945,-3319.793881469905,5307.200997818319,4765.4074264394185,-6.223313454368963,-0.9008558438845284,-3.332972759405493,0.10529792463285048,0.06205124709958909,0.09689911013174424,-4.682096368924249e-05,0.00014075180206418736,0.00015468848960153991,0.05611659162512673,-0.14530861879538853,-0.007986312733598712,0.00020840093210980533,-4.930716237457064e-05,8.346045449391163e-06
AJISAI,2025-01-01 14:23:11.181216,-5042.581063800677,4845.967038194609,3602.9015691519876,-5.190555725427657,-2.15479413922003,-4.368712038667127,-5042.497198617311,4846.074327276299,3603.044512437517,-5.190655734008942,-2.154627855667968,-4.368561972032239,0.08386518336556037,0.10728908169039642,0.1429432855293271,-0.00010000858128478285,0.000166283552061941,0.00015006663488748018,0.07779610072980661,-0.18134708275838432,-0.006172616551175666,0.00023525460107522947,-6.947643656777809e-05,-4.778683518414436e-07
AJISAI,2025-01-01 14:28:11.181216,-6396.020358283959,4029.9726266506163,2176.1388258530164,-3.7766773446737716,-3.2518805568711286,-5.084526324963917,-6395.976002933073,4030.13094927367,2176.322784120873,-3.7768424774685627,-3.251702842132545,-5.084403551586547,0.044355350885780354,0.15832262305366385,0.18395826785672398,-0.00016513279479113407,0.0001777147385837452,0.00012277337737032212,0.09593026308138705,-0.22719051439322027,-0.007479921825746014,0.00025926298362265133,-8.118851282073448e-05,-1.0761093130972891e-05
AJISAI,2025-01-01 14:33:11.181216,-7280.724971786012,2918.6555405537893,589.5789649138508,-2.08487583599981,-4.111399661514042,-5.427346208622794,-7280.739157497214,2918.8653984318726,589.7923477531257,-2.0851026200116394,-4.111230586538568,-5.427269895216909,-0.01418571120211709,0.20985787808331224,0.21338283927491375,-0.0002267840118292952,0.00016907497547435923,7.631340588432067e-05,0.10698999597098183,-0.2796104542786982,-0.012038858465537011,0.000278362064402128,-8.928476067976055e-05,-1.9592444534912046e-05
AJISAI,2025-01-01 14:38:11.181216,-7631.541756747541,1593.3247331880066,-1040.293302337876,-0.23941642277532083,-4.669768799599979,-5.371429261489084,-7631.631293146504,1593.5805613116675,-1040.066807068577,-0.23969434601440298,-4.66962817909689,-5.371411816843647,-0.08953639896299137,0.25582812366087637,0.22649526929899366,-0.0002779232390821562,0.00014062050308893959,1.744464543662616e-05,0.10874445172010574,-0.3355276285735813,-0.018993611921136633,0.0002958462947045393,-9.588801202231667e-05,-2.4499539287838077e-05
AJISAI,2025-01-01 14:43:11.181216,-7422.601279110899,151.12860946082859,-2593.6955259384044,1.6237503872152956,-4.885672432215131,-4.920697992979967,-7422.779624375606,151.41878899660918,-2593.4752866777044,1.623433382082112,-4.88558073597892,-4.920749506973607,-0.17834526470687706,0.2901795357805952,0.22023926070005473,-0.0003170051331835566,9.169623621119172e-05,-5.151399363967357e-05,0.10127032410553852,-0.3918520429590754,-0.026698806476555703,0.00031795771636833076,-9.942992594077539e-05,-2.388987588874201e-05
AJISAI,2025-01-01 14:48:11.181216,-6669.27639519952,-1302.1555698848233,-3956.470582915102,3.367397650845305,-4.743262969237094,-4.1084816100824355,-6669.551713831786,-1301.8497244014345,-3956.2790573424077,3.367066234401136,-4.743244959194271,-4.108611378781006,-0.27531863226613495,0.3058454833887936,0.19152557269444515,-0.0003314164441690082,1.801004282242502e-05,-0.0001297686985708424,0.08649914167004878,-0.4443368986081105,-0.033263688968992566,0.0003434114046199443,-9.367602239015413e-05,-1.716234957636289e-05
AJISAI,2025-01-01 14:53:11.181216,-5426.986939086049,-2659.979502591118,-5028.564680203877,4.8634609907539925,-4.253246313181535,-2.9948400348202995,-5427.356929458304,-2659.6835150032703,-5028.425374057394,4.863156494188843,-4.253320119886212,-2.9950448697582033,-0.3699903722554154,0.295987587847776,0.1393061464832499,-0.00030449656514974777,-7.380670467682648e-05,-0.00020483493790379725,0.06615225187848996,-0.48802673713814976,-0.03689869346406019,0.0003661634215897599,-7.759572537391721e-05,-5.117784938303251e-06
AJISAI,2025-01-01 14:58:11.181216,-3786.9942807069847,-3822.88497865636,-5731.381583507668,6.002517124518363,-3.4518423244021506,-1.6618295837988626,-3787.4427527365106,-3822.6273583285215,-5731.314251525245,6.002286574431309,-3.452010180563775,-1.6620900829493621,-0.44847202952587395,0.2576203278385947,0.06733198242363869,-0.00023055008705341606,-0.00016785616162451333,-0.0002604991504995269,0.04167135102750636,-0.5186235337347304,-0.036360957081214694,0.00038259548211250216,-5.2104581009606936e-05,9.728861780443175e-06
AJISAI,2025-01-01 15:03:11.181216,-1869.591393702819,-4705.763677690752,-6013.476602071896,6.701574488731012,-2.397874253178088,-0.20727168946723395,-1870.088779263899,-4705.570354215254,-6013.492259774409,6.701458161020355,-2.3981182994666597,-0.20755265170919301,-0.49738556107990917,0.1933234754978912,-0.015657702512726246,-0.00011632771065706038,-0.0002440462885715533,-0.0002809622419590596,0.014543277145270756,-0.5327576244544331,-0.031134111082250032,0.00038866771997188326,-1.9127814909157415e-05,2.453647871196148e-05
AJISAI,2025-01-01 15:08:11.181216,184.73739674622288,-5244.010404864474,-5854.230369500436,6.909778660363941,-1.16836992820663,1.262390229147968,184.22866882221825,-5243.898225165881,-5854.327805077269,6.909790360083434,-1.1686524465112598,1.2621287216261408,-0.5087279240046314,0.11217969859353616,-0.09743557683304971,1.1699719493662997e-05,-0.00028251830462977523,-0.00026150752182729775,-0.014226281232853133,-0.5293391804496261,-0.021902557717984925,0.00038345761932729336,1.1257965837265896e-05,3.425160207083815e-05
AJISAI,2025-01-01 15:13:11.181216,2225.5337689160197,-5398.181070508616,-5265.3054019275005,6.611876447830582,0.14695042130733782,2.6396594012239802,2225.0505970938216,-5398.15516052444,-5265.473796841915,6.61200863640579,0.14666593896799895,2.639443040518927,-0.48317182219807364,0.025909984175996215,-0.16839491441442078,0.00013218857520769234,-0.00028448233933886513,-0.00021636070505337557,-0.04178530186341936,-0.5105085636386676,-0.010871027854565923,0.0003776321879883132,3.6510152621978004e-05,3.5733945388466e-05
AJISAI,2025-01-01 15:18:11.181216,4103.276253822159,-5156.869368449238,-4289.817019801122,5.829362165002749,1.4519918414844142,3.823599434501375,4102.851513266297,-5156.924188633006,-4290.038800921226,5.829595690664064,1.451742761179048,3.8234528662314915,-0.42474055586171744,-0.054820183768242714,-0.2217811201035147,0.00023352566131507047,-0.0002490803053660784,-0.00014656826988357352,-0.06469572118519533,-0.47792349805821355,-0.000501239067121767,0.00036516699201687164,6.148911152147774e-05,3.0490127192472904e-05
AJISAI,2025-01-01 15:23:11.181216,5680.274831637557,-4537.602558927565,-2999.2584132899897,4.619199086436311,2.6511244150542552,4.727129080422856,5679.932653636516,-4537.722572252815,-2999.5101635156857,4.619495287004611,2.650939144423319,4.727066802598074,-0.3421780010412476,-0.12001332524960162,-0.25175022569601424,0.0002962005683002644,-0.00018527063093642937,-6.227782478163135e-05,-0.08189019898902784,-0.43370552529255,0.007789185598987974,0.0003445813929424722,8.162888488257375e-05,2.3214211146771147e-05
AJISAI,2025-01-01 15:28:11.181216,6840.80353815014,-3585.6501253747697,-1488.3396461359612,3.070002271800149,3.6561876497157755,5.283547292558296,6840.555416914851,-3585.81396934322,-1488.5958161573806,3.070315142704203,3.656077830043614,5.283569676795196,-0.24812123528954544,-0.1638439684502373,-0.2561700214193934,0.00031287090405385243,-0.0001098196721613931,2.2384236899597454e-05,-0.0926296479985318,-0.3811179365457137,0.014175331669849911,0.0003179323038321874,9.495018049967404e-05,1.879176579582331e-05
AJISAI,2025-01-01 15:33:11.181216,7499.707059976985,-2370.7670894082353,131.9464342263405,1.2957074382920837,4.393157962224905,5.451726723076149,7499.551034990069,-2370.9526177784833,131.70912469832075,1.2959945481698014,4.393117301015991,5.451819111629334,-0.15602498691623623,-0.18552837024799373,-0.23730952801975036,0.00028710987771773944,-4.066120891366154e-05,9.238855318471906e-05,-0.0968154377031718,-0.3245184077708797,0.01987357135095144,0.0002875226535000159,9.77848515459112e-05,1.9746065062063745e-05
AJISAI,2025-01-01 15:38:11.181216,7608.767245563445,-982.0641825541737,1742.5430538950416,-0.5729436135225114,4.807859777328417,5.219395958236419,7608.691020212594,-982.2530657962676,1742.3421890952402,-0.5727084079835549,4.807870597302326,5.219537340875604,-0.07622535085101845,-0.18888324209387974,-0.20086479980136573,0.00023520553895650664,1.081997390883771e-05,0.0001413826391853945,-0.09463247031868885,-0.2686568465281935,0.026496139915239414,0.00025744109289099423,9.196493279765951e-05,2.634962771745713e-05
AJISAI,2025-01-01 15:43:11.181216,7160.271328437942,478.6142222655794,3225.1894132861803,-2.3983967100211885,4.870110641963549,4.604083598925627,7160.257183037679,478.4349626591169,3225.0359180483147,-2.398224425603985,4.870155726594078,4.604251379459129,-0.014145400263259944,-0.1792596064624945,-0.15349523786562713,0.00017228441720362753,4.508463052843581e-05,0.0001677805335020821,-0.08670055635830462,-0.21715206674119014,0.03496970606556242,0.0002283144583281171,8.12909041823351e-05,3.3602808794494493e-05
AJISAI,2025-01-01 15:48:11.181216,6187.481106107024,1904.2633073088111,4471.193430010667,-4.046776293023868,4.575868399684623,3.6516036390457884,6187.509902036822,1904.1010497884479,4471.091499020685,-4.046665194509842,4.5759274601064135,3.6517756561997885,0.028795929797524877,-0.16225752036325503,-0.10193098998206551,0.00011109851402579807,5.906042179049109e-05,0.00017201715400005924,-0.07455170218580845,-0.17299834174254575,0.045390006186251206,0.0001994208045660181,6.305714375826856e-05,4.0939636519909855e-05
AJISAI,2025-01-01 15:53:11.181216,4762.010852400827,3190.614179726288,5389.406635123883,-5.397840512771836,3.947243142046773,2.432315172016388,4762.066706693314,3190.4703184199484,5389.355256751375,-5.3977688852528445,3.947301377586882,2.432480165427478,0.05585429248640139,-0.14386130633965877,-0.05137837250731536,7.162751899159048e-05,5.8235540109308204e-05,0.00016499341109010857,-0.0597276729398017,-0.13973688440138726,0.05798036594744378,0.0001799883750147764,3.4373298399289196e-05,4.655498392821861e-05
AJISAI,2025-01-01 15:58:11.181216,2988.4080295729127,4243.730540877417,5912.803609353227,-6.353559123571358,3.0305342315796224,1.035655334868352,2988.482370839751,4243.605108640401,5912.8016037156,-6.353506590553479,3.030598389186707,1.0358217537659584,0.07434126683847353,-0.12543223701595707,-0.0020056376270076726,5.253301787888631e-05,6.415760708478047e-05,0.00016641889760649065,-0.04092638803699121,-0.120103858693363,0.07186088302739913,0.00017962754937946718,4.648272008514498e-06,4.778601328976939e-05
AJISAI,2025-01-01 16:03:11.181216,996.4354711474501,4986.762926976116,6003.236372632969,-6.844801893675935,1.8926425697145532,-0.4364630409863821,996.52254367667,4986.659759171677,6003.285684299741,-6.844771303854941,1.8927287953465566,-0.43628692494621646,0.08707252921988129,-0.10316780443918105,0.04931166677215515,3.058982099446439e-05,8.622563200333389e-05,0.00017611604016565252,-0.016737150219070157,-0.11423420960154472,0.08559950266590854,0.0001929087417654584,-1.7286659862349464e-05,4.3299481610621995e-05
AJISAI,2025-01-01 16:08:11.181216,-1068.340401310276,5365.4320544235525,5654.104537172368,-6.835927068380215,0.6162465243223778,-1.8768670269355425,-1068.2502070775365,5365.359088337535,5654.207194506735,-6.835938972005124,0.6163626935749562,-1.8766916781660257,0.09019423273957727,-0.07296608601791377,0.1026573343669952,-1.1903624908882193e-05,0.00011616925257840194,0.00017534876951685874,0.011767672823205282,-0.12004501754875299,0.09720233158539596,0.00020685711375115467,-2.4745501273787596e-05,3.1336514785840216e-05
AJISAI,2025-01-01 16:13:11.181216,-3055.014895907516,5351.92057086648,4890.818784102128,-6.327210257382831,-0.7059386609362264,-3.1805648763647696,-3054.9353941589193,5351.885233566468,4890.970493236796,-6.327266404249258,-0.7058007821333376,-3.1804167016125575,0.07950174859661274,-0.03533730001254298,0.15170913466772618,-5.614686642729794e-05,0.00013787880288873566,0.00014817475221207133,0.03940052580478568,-0.13497467934984442,0.10399206144912632,0.0002077100282605856,-2.996534939923119e-05,8.79852738321073e-06
AJISAI,2025-01-01 16:18:11.181216,-4818.207206514757,4946.93619565159,3769.036736723174,-5.355042636713733,-1.9775726503694386,-4.252105688388383,-4818.149636026367,4946.944893671832,3769.226999475678,-5.355132223965484,-1.977409235802952,-4.251997243567985,0.057570488389501406,0.008698020241354243,0.19026275250416802,-8.958725175034488e-05,0.00016341456648660824,0.00010844482039829018,0.06136222811615498,-0.15937511964251003,0.10209887305716744,0.00020957679343618579,-4.27553691485273e-05,-2.7203333424098475e-05
AJISAI,2025-01-01 16:23:11.181216,-6228.630259396497,4179.781699733731,2370.7450567128953,-3.989756231721003,-3.10551668199696,-5.0125107651729195,-6228.60478625044,4179.84261328274,2370.960229816436,-3.9898826727940104,-3.1053265333957825,-5.012452628128358,0.025473146057265694,0.0609135490085464,0.21517310354056463,-0.00012644107300729956,0.00019014860117749777,5.81370445615903e-05,0.07704042716296311,-0.19232030112305518,0.08795726501338863,0.0002186604821012017,-5.296566291919364e-05,-7.004272654710906e-05
AJISAI,2025-01-01 16:28:11.181216,-7182.63486574697,3106.3595691384216,798.3838878447707,-2.3309500766754354,-4.006699752753775,-5.405301040064842,-7182.652477125555,3106.4785787126343,798.6067285652562,-2.3311124555075367,-4.0064993029723155,-5.405303840418014,-0.017611378585570492,0.11900957421266867,0.22284072048546477,-0.00016237883210123982,0.00020044978145961068,-2.8003531724607456e-06,0.08569511594044282,-0.23032796114063891,0.06112939994140637,0.0002271415422625508,-5.7431000934159217e-05,-0.00010799649017421483
AJISAI,2025-01-01 16:33:11.181216,-7609.981703520179,1805.1765750040681,-832.6284660916284,-0.5003879939649778,-4.614484305640872,-5.401033361106897,-7610.0516514165965,1805.3536179432201,-832.4173403840641,-0.5005761084139522,-4.614294941043909,-5.401101049371164,-0.06994789641794341,0.17704293915198832,0.2111257075642925,-0.00018811444897437468,0.00018936459696305974,-6.768826426650776e-05,0.08596013855956788,-0.2698868660332018,0.024143509127498602,0.000232633370039283,-5.804507197794968e-05,-0.00013542592949124601
