satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LARES,2025-01-02 07:44:00.073728,-4452.862378068011,5120.9047238684225,3899.9494363531453,-0.021342604240089713,-4.34316360802768,5.6604658794276475,-4452.963741427451,5121.051927807928,3899.758207357079,-0.021445135640533408,-4.343032604007931,5.6604824678088335,-0.10136335944025632,0.14720393950574362,-0.1912289960664566,-0.00010253140044369502,0.00013100401974952547,1.6588381186011247e-05,0.05869343986383689,-0.24094617699780607,-0.0837381590835515,0.00015230838547158966,-6.608753311435024e-05,-1.9608909703222432e-05
LARES,2025-01-02 07:49:00.073728,-4293.698274917857,3643.8213408680535,5431.7038033872495,1.0757892362325947,-5.4425844750403485,4.487401479053915,-4293.830649846939,3644.006451057834,5431.530203549315,1.0756812756890213,-5.442460796851719,4.487502438697447,-0.13237492908228887,0.18511018978051652,-0.1735998379344892,-0.00010796054357342655,0.00012367818862912827,0.00010095964353240561,0.038335810027926576,-0.2702704667840918,-0.08608163796543752,0.0001869342645821807,-4.6863147176476954e-05,2.0122363870848676e-06
LARES,2025-01-02 07:54:00.073728,-3815.4223360343744,1895.9210482029537,6558.903398969486,2.092813586815282,-6.137371371639574,2.9802944347457014,-3815.585029651585,1896.1358211818338,6558.772874866063,2.0927171698813254,-6.137300773605375,2.980475428000318,-0.16269361721060704,0.21477297888009161,-0.13052410342334042,-9.641693395678885e-05,7.05980341990653e-05,0.00018099325461662374,0.021971369436508473,-0.28689556814940287,-0.08271262910754615,0.00021593064706711257,-1.3119543381317665e-05,1.5514478456008964e-05
LARES,2025-01-02 07:59:00.073728,-3053.5995249766625,7.123496050985945,7197.619402275463,2.9543500229442543,-6.376052028246094,1.2511224371382923,-3053.784861132416,7.345866255315214,7197.549795402445,2.9542951186963364,-6.376067686373934,1.2513334648401724,-0.18533615575370277,0.22237020432926968,-0.06960687301761936,-5.490424791787518e-05,-1.5658127839657254e-05,0.00021102770188008435,0.008508276699112166,-0.2875432113796325,-0.07674389872421282,0.00021569650755231452,2.8490048888812113e-05,2.134661827334107e-05
LARES,2025-01-02 08:04:00.073728,-2064.797946830162,-1882.193137322654,7300.1567242295105,3.596581862781022,-6.140744097757079,-0.5720129081646519,-2064.991298224138,-1881.9864872906703,7300.147307908273,3.5965775710110393,-6.140819483845007,-0.5718284043196036,-0.1933513939761724,0.20665003198359955,-0.009416321237040393,-4.291769982955884e-06,-7.538608792856394e-05,0.00018450384504831163,-0.0074795646310595945,-0.2743983523446244,-0.06947851984949067,0.0001916013230531025,4.804722403259341e-05,2.6898841005396304e-05
LARES,2025-01-02 08:09:00.073728,-922.4271692935591,-3631.490044761923,6858.532339937155,3.9717069998127954,-5.448257157144326,-2.354029960949447,-922.6159572924248,-3631.311829911601,6858.572350386833,3.971737586239783,-5.448362058352814,-2.353880394304724,-0.18878799886567776,0.1782148503220924,0.04001044967844791,3.058642698761105e-05,-0.00010490120848771767,0.00014956664472265402,-0.025415621263511698,-0.2541569531688321,-0.06132346065112759,0.000176391344849747,4.781358682757664e-05,3.016502359395905e-05
LARES,2025-01-02 08:14:00.073728,288.6065504795734,-5110.370809480622,5905.149239523934,4.0513621836106495,-4.349046061915033,-3.962362758584277,288.4301584248385,-5110.228119286863,5905.22777923376,4.051415406761578,-4.349172231432021,-3.962247776264121,-0.17639205473489028,0.14269019375842618,0.07853970982614555,5.322315092826102e-05,-0.0001261695169887389,0.00011498232015583199,-0.0404772888407998,-0.2304811237969928,-0.05369520508725736,0.00017135866479675934,4.3232426068932504e-05,2.719467035263586e-05
LARES,2025-01-02 08:19:00.073728,1478.1043458215556,-6208.251924531955,4510.60764655675,3.8289012908533095,-2.924031696543352,-5.2765007745874755,1477.944779692017,-6208.1500239494435,4510.71414460757,3.828969028988922,-2.9241740293036855,-5.276421960971675,-0.15956612953868898,0.10190058251191658,0.1064980508199369,6.773813561267161e-05,-0.0001423327603333746,7.881361580075463e-05,-0.04966264763304713,-0.20584590192951024,-0.04845615884047873,0.00017137235619741362,3.6307001058834156e-05,1.9286599530454102e-05
LARES,2025-01-02 08:24:00.073728,2557.262843249866,-6842.747480523527,2778.6978393078302,3.320295705996614,-1.2791880245567882,-6.1971501905186415,2557.1233436325674,-6842.68972551284,2778.8225175567595,3.3203758379527244,-1.2793377523257732,-6.197101398630821,-0.13949961729849747,0.05775501068728772,0.12467824892928547,8.01319561105629e-05,-0.0001497277689850307,4.879188782069832e-05,-0.05188287744454384,-0.18325629384280528,-0.04545050095502464,0.00017465605329922498,2.16462696911651e-05,1.571259262003363e-05
LARES,2025-01-02 08:29:00.073728,3445.388008140711,-6966.0915572413705,838.7867640217177,2.563354623594023,0.4621083329566318,-6.654301996537697,3445.272482258083,-6966.082075512019,838.9225935194125,2.563451292884565,0.4619393983048212,-6.654278025994017,-0.11552588262793506,0.009481729351136892,0.1358294976948855,9.666929054219509e-05,-0.00016893465181055944,2.3970543679752154e-05,-0.04479516970174499,-0.1672878788551463,-0.04351946176177177,0.00019573284919301474,1.3217379758592715e-06,1.2056534995466315e-05
