satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LAGEOS 1,2025-01-01 06:31:13.726080,8757.302529292298,2487.055449132063,-8251.979261801938,3.9622585667639214,-1.5841744006656882,3.7664974336476007,8757.45547869062,2487.0050830537425,-8251.647787452433,3.9621844401317503,-1.5844006389497736,3.7665668123536307,0.15294939832165255,-0.050366078320621455,0.3314743495047878,-7.412663217110094e-05,-0.00022623828408541158,6.937870602996554e-05,-0.12380203359946321,0.33927991981758,-0.07326456958988198,-0.00014522053277043885,5.6608783812999515e-05,0.00019286877946006825
LAGEOS 1,2025-01-01 06:36:13.726080,9857.59154923096,1989.3194824451261,-7045.922193134003,3.360941876699144,-1.7287662660046408,4.261074770166488,9857.717633460143,1989.201247328875,-7045.572289014294,3.360841947653171,-1.7289917779194184,4.2611382140148635,0.1260842291831068,-0.1182351162510713,0.3499041197082988,-9.99290459731128e-05,-0.00022551191477759858,6.34438483757549e-05,-0.11871605955393867,0.3714975704634716,-0.014342973756013538,-0.00015316321624953157,5.621924537462858e-05,0.00019556836520789273
LAGEOS 1,2025-01-01 06:41:13.726080,10767.22298779301,1453.1123968430588,-5703.483606759074,2.69320877219252,-1.8402080087130344,4.674179065278622,10767.314334557203,1452.9276210601306,-5703.117435354542,2.6930830076707934,-1.8404274204242483,4.6742335239814565,0.09134676419307652,-0.18477578292822727,0.3661714045319968,-0.00012576452172652353,-0.0002194117112139793,5.4458702834381256e-05,-0.11192369758651716,0.40256966235749536,0.044481138139150306,-0.0001616485366753983,5.529961427480534e-05,0.00019425670518443232
LAGEOS 1,2025-01-01 06:46:13.726080,11468.140033111802,888.7420168120491,-4250.403724964144,1.9717285322658427,-1.91618796428304,4.997418921017925,11468.188870499978,888.4937587004449,-4250.024601733149,1.9715776367829676,-1.9163959263072456,4.997460815296108,0.048837388176252716,-0.24825811160417288,0.3791232309949919,-0.0001508954828750575,-0.00020796202420569898,4.189427818346303e-05,-0.10372832055699309,0.4319659045253393,0.10196812042624467,-0.00017071127813346332,5.359809586926521e-05,0.000189097023894006
LAGEOS 1,2025-01-01 06:51:13.726080,11946.26846012154,307.11001033014304,-2714.6921662582245,1.2103432222484116,-1.9550678462720157,5.224087091693491,11946.267525533263,306.8029984675128,-2714.3047109878144,1.2101689911396534,-1.9552591519187672,5.2241123633216375,-0.0009345882772322511,-0.3070118626302474,0.38745527041010064,-0.00017423110875824932,-0.00019130564675151618,2.527162814658368e-05,-0.09443518520894421,0.45915466273894545,0.15696412105683177,-0.0001802387361078757,5.087966255205907e-05,0.0001803281532987795
LAGEOS 1,2025-01-01 06:56:13.726080,12191.830675089419,-280.497362947316,-1126.096697975861,0.4238100442380528,-1.9559289891589628,5.3493290772260025,12191.773698630182,-280.85685376707175,-1125.7068739731324,0.42361568323940446,-1.9560987161696062,5.349333408823895,-0.056976459236466326,-0.3594908197557629,0.38982400272857376,-0.00019436099864833523,-0.00016972701064332796,4.331597892814898e-06,-0.08433051420404672,0.4836242181003813,0.2084195277319237,-0.00018999737483273892,4.692229586311314e-05,0.00016823053939581166
LAGEOS 1,2025-01-01 07:01:13.726080,12199.577782604465,-862.6303024699985,484.47356295600576,-0.37248692887442303,-1.9186043202394103,5.3702769175245635,12199.459991060941,-863.0346397051495,484.85855547431936,-0.372696533704584,-1.9187480209072874,5.370256176613111,-0.11779154352370824,-0.404337235151047,0.38499251831359516,-0.00020960483016096987,-0.00014370066787705582,-2.0740911452321598e-05,-0.07367010646526437,0.5049027156472746,0.255399001090722,-0.0001996121036318289,4.159514436455336e-05,0.0001530983482339438
LAGEOS 1,2025-01-01 07:06:13.726080,11968.931334972478,-1427.9037372741623,2085.55909529107,-1.1628495594086417,-1.8436941111829128,5.286141790482816,11968.74992523238,-1428.3441756633542,2085.9310929455137,-1.1630677795128577,-1.8438080163248287,5.286092621498483,-0.18140974009838828,-0.44043838919196787,0.37199765444347577,-0.0002182201042160159,-0.00011390514191589318,-4.9168984332936816e-05,-0.06266332275761585,0.5225846926528692,0.29707956909540045,-0.0002085982222854196,3.487308193279722e-05,0.00013521329104467607
LAGEOS 1,2025-01-01 07:11:13.726080,11504.028508446996,-1965.227716795269,3645.7818911643785,-1.9315951772568951,-1.732564056175761,5.098260194225986,11503.783014398796,-1965.694686297684,3646.132195256397,-1.9318138971066219,-1.7326452986105778,5.098180678264271,-0.2454940482002712,-0.4669695024149405,0.3503040920186322,-0.00021871984972676728,-8.124243481688609e-05,-7.9515961715515e-05,-0.051471591049391696,0.5363512667690167,0.33274433837787204,-0.00021644099206446176,2.6883294483191433e-05,0.00011485677811474825
LAGEOS 1,2025-01-01 07:16:13.726080,10813.66701085502,-2464.0344830979725,5134.483831149487,-2.6633936762245867,-1.5873249251303605,4.810090151150689,10813.359504920194,-2464.5179086676467,5134.803755413863,-2.6636038276083127,-1.5873717386571116,4.809980376992826,-0.30750593482662225,-0.48342556967418204,0.3199242643759135,-0.0002101513837260427,-4.681352675106609e-05,-0.00010977415786328493,-0.040210757971153366,0.5459942167034884,0.3617804950168005,-0.00022261977437931983,1.790991594824128e-05,9.233172298546306e-05
